FedAvg Server | INFO flwr 2024-03-20 11:21:31,233 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=None)
FedAvg Server | INFO flwr 2024-03-20 11:23:47,681 | server.py:125 | fit progress: (5, 0.843630100859514, {'accuracy': 0.593}, 22.760476254974492)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:47,684 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:48,741 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:48,742 | server.py:222 | fit_round 6: strategy sampled 101 clients (out of 101)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:49,470 | server.py:236 | fit_round 6 received 101 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:49,516 | server.py:125 | fit progress: (6, 0.8273504409745593, {'accuracy': 0.6049}, 24.59478657890577)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:49,518 | server.py:173 | evaluate_round 6: strategy sampled 101 clients (out of 101)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:50,394 | server.py:187 | evaluate_round 6 received 101 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:50,395 | server.py:222 | fit_round 7: strategy sampled 101 clients (out of 101)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:50,982 | server.py:236 | fit_round 7 received 101 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:51,010 | server.py:125 | fit progress: (7, 0.8373403675369436, {'accuracy': 0.5954}, 26.08890650293324)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:51,011 | server.py:173 | evaluate_round 7: strategy sampled 101 clients (out of 101)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:51,957 | server.py:187 | evaluate_round 7 received 101 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:51,958 | server.py:222 | fit_round 8: strategy sampled 101 clients (out of 101)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:52,678 | server.py:236 | fit_round 8 received 101 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:52,706 | server.py:125 | fit progress: (8, 0.823762271102841, {'accuracy': 0.6045}, 27.78544266393874)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:52,707 | server.py:173 | evaluate_round 8: strategy sampled 102 clients (out of 102)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:53,757 | server.py:187 | evaluate_round 8 received 102 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:53,758 | server.py:222 | fit_round 9: strategy sampled 106 clients (out of 106)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:54,567 | server.py:236 | fit_round 9 received 106 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:54,594 | server.py:125 | fit progress: (9, 0.8332781281993746, {'accuracy': 0.5967}, 29.67320541292429)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:54,595 | server.py:173 | evaluate_round 9: strategy sampled 108 clients (out of 108)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:55,770 | server.py:187 | evaluate_round 9 received 108 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:55,771 | server.py:222 | fit_round 10: strategy sampled 110 clients (out of 110)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:56,811 | server.py:236 | fit_round 10 received 110 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:56,859 | server.py:125 | fit progress: (10, 0.821985596238861, {'accuracy': 0.6049}, 31.938023898983374)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:56,863 | server.py:173 | evaluate_round 10: strategy sampled 116 clients (out of 116)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:58,220 | server.py:187 | evaluate_round 10 received 116 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:23:58,221 | server.py:222 | fit_round 11: strategy sampled 122 clients (out of 122)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:59,111 | server.py:236 | fit_round 11 received 122 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:23:59,145 | server.py:125 | fit progress: (11, 0.8311203222354486, {'accuracy': 0.5971}, 34.22419247298967)
FedAvg Server | DEBUG flwr 2024-03-20 11:23:59,146 | server.py:173 | evaluate_round 11: strategy sampled 132 clients (out of 132)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:00,574 | server.py:187 | evaluate_round 11 received 132 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:00,575 | server.py:222 | fit_round 12: strategy sampled 144 clients (out of 144)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:01,669 | server.py:236 | fit_round 12 received 144 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:01,732 | server.py:125 | fit progress: (12, 0.8208169168137407, {'accuracy': 0.6047}, 36.81060023291502)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:01,733 | server.py:173 | evaluate_round 12: strategy sampled 157 clients (out of 157)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:03,322 | server.py:187 | evaluate_round 12 received 157 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:03,323 | server.py:222 | fit_round 13: strategy sampled 177 clients (out of 177)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:04,507 | server.py:236 | fit_round 13 received 177 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:04,567 | server.py:125 | fit progress: (13, 0.8289405172756337, {'accuracy': 0.5998}, 39.64558276196476)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:04,567 | server.py:173 | evaluate_round 13: strategy sampled 191 clients (out of 191)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:06,205 | server.py:187 | evaluate_round 13 received 191 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:06,206 | server.py:222 | fit_round 14: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:06,841 | server.py:236 | fit_round 14 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:06,896 | server.py:125 | fit progress: (14, 0.8200458612254743, {'accuracy': 0.6046}, 41.97525780892465)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:06,897 | server.py:173 | evaluate_round 14: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:07,644 | server.py:187 | evaluate_round 14 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:07,645 | server.py:222 | fit_round 15: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:08,211 | server.py:236 | fit_round 15 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:08,284 | server.py:125 | fit progress: (15, 0.827867929948223, {'accuracy': 0.6004}, 43.36348756693769)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:08,288 | server.py:173 | evaluate_round 15: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:09,018 | server.py:187 | evaluate_round 15 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:09,019 | server.py:222 | fit_round 16: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:09,601 | server.py:236 | fit_round 16 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:09,672 | server.py:125 | fit progress: (16, 0.8197531632371859, {'accuracy': 0.6049}, 44.751445873989724)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:09,674 | server.py:173 | evaluate_round 16: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:10,393 | server.py:187 | evaluate_round 16 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:10,393 | server.py:222 | fit_round 17: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:10,957 | server.py:236 | fit_round 17 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:11,029 | server.py:125 | fit progress: (17, 0.8276599606426371, {'accuracy': 0.6005}, 46.1075536319986)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:11,032 | server.py:173 | evaluate_round 17: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:11,748 | server.py:187 | evaluate_round 17 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:11,749 | server.py:222 | fit_round 18: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:12,336 | server.py:236 | fit_round 18 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:12,404 | server.py:125 | fit progress: (18, 0.8190421035686535, {'accuracy': 0.603}, 47.48264623899013)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:12,405 | server.py:173 | evaluate_round 18: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:13,118 | server.py:187 | evaluate_round 18 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:13,119 | server.py:222 | fit_round 19: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:13,694 | server.py:236 | fit_round 19 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:13,784 | server.py:125 | fit progress: (19, 0.8269388648787184, {'accuracy': 0.6016}, 48.862923136912286)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:13,787 | server.py:173 | evaluate_round 19: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:14,487 | server.py:187 | evaluate_round 19 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:14,488 | server.py:222 | fit_round 20: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:15,139 | server.py:236 | fit_round 20 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:15,180 | server.py:125 | fit progress: (20, 0.8190509972380925, {'accuracy': 0.6036}, 50.25902584299911)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:15,180 | server.py:173 | evaluate_round 20: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:15,918 | server.py:187 | evaluate_round 20 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:15,919 | server.py:222 | fit_round 21: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:16,483 | server.py:236 | fit_round 21 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:16,550 | server.py:125 | fit progress: (21, 0.8271269195038012, {'accuracy': 0.6023}, 51.629184791003354)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:16,554 | server.py:173 | evaluate_round 21: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:17,268 | server.py:187 | evaluate_round 21 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:17,269 | server.py:222 | fit_round 22: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:17,840 | server.py:236 | fit_round 22 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:17,909 | server.py:125 | fit progress: (22, 0.8185076945875813, {'accuracy': 0.603}, 52.98793374095112)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:17,913 | server.py:173 | evaluate_round 22: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:18,626 | server.py:187 | evaluate_round 22 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:18,627 | server.py:222 | fit_round 23: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:19,177 | server.py:236 | fit_round 23 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:19,216 | server.py:125 | fit progress: (23, 0.8265282079058963, {'accuracy': 0.6028}, 54.29466163995676)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:19,216 | server.py:173 | evaluate_round 23: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:19,924 | server.py:187 | evaluate_round 23 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:19,924 | server.py:222 | fit_round 24: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:20,480 | server.py:236 | fit_round 24 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:20,549 | server.py:125 | fit progress: (24, 0.8186550230072094, {'accuracy': 0.6028}, 55.627884145011194)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:20,551 | server.py:173 | evaluate_round 24: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:21,252 | server.py:187 | evaluate_round 24 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:21,253 | server.py:222 | fit_round 25: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:21,801 | server.py:236 | fit_round 25 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:21,868 | server.py:125 | fit progress: (25, 0.8268327510194442, {'accuracy': 0.6024}, 56.94696313992608)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:21,871 | server.py:173 | evaluate_round 25: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:22,571 | server.py:187 | evaluate_round 25 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:22,573 | server.py:222 | fit_round 26: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:23,129 | server.py:236 | fit_round 26 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:23,168 | server.py:125 | fit progress: (26, 0.8182108057091412, {'accuracy': 0.603}, 58.24738037993666)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:23,169 | server.py:173 | evaluate_round 26: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:23,865 | server.py:187 | evaluate_round 26 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:23,867 | server.py:222 | fit_round 27: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:24,432 | server.py:236 | fit_round 27 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:24,503 | server.py:125 | fit progress: (27, 0.8263111677625111, {'accuracy': 0.6028}, 59.581926003913395)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:24,505 | server.py:173 | evaluate_round 27: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:25,213 | server.py:187 | evaluate_round 27 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:25,214 | server.py:222 | fit_round 28: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:25,780 | server.py:236 | fit_round 28 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:25,849 | server.py:125 | fit progress: (28, 0.8184302267018672, {'accuracy': 0.6024}, 60.92766452091746)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:25,851 | server.py:173 | evaluate_round 28: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:26,567 | server.py:187 | evaluate_round 28 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:26,568 | server.py:222 | fit_round 29: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:27,120 | server.py:236 | fit_round 29 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:27,159 | server.py:125 | fit progress: (29, 0.8266731511405229, {'accuracy': 0.6032}, 62.23763046995737)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:27,159 | server.py:173 | evaluate_round 29: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:27,851 | server.py:187 | evaluate_round 29 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:27,852 | server.py:222 | fit_round 30: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:28,414 | server.py:236 | fit_round 30 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:28,562 | server.py:125 | fit progress: (30, 0.8181431934672995, {'accuracy': 0.6033}, 63.640928444918245)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:28,565 | server.py:173 | evaluate_round 30: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:29,273 | server.py:187 | evaluate_round 30 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:29,274 | server.py:222 | fit_round 31: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:29,827 | server.py:236 | fit_round 31 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:29,895 | server.py:125 | fit progress: (31, 0.8263138322361435, {'accuracy': 0.6034}, 64.97403655399103)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:29,898 | server.py:173 | evaluate_round 31: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:30,589 | server.py:187 | evaluate_round 31 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:30,590 | server.py:222 | fit_round 32: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:31,151 | server.py:236 | fit_round 32 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:31,190 | server.py:125 | fit progress: (32, 0.8182987175825509, {'accuracy': 0.603}, 66.269019566942)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:31,191 | server.py:173 | evaluate_round 32: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:31,892 | server.py:187 | evaluate_round 32 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:31,892 | server.py:222 | fit_round 33: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:32,459 | server.py:236 | fit_round 33 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:32,527 | server.py:125 | fit progress: (33, 0.8265746600111726, {'accuracy': 0.6034}, 67.60653760994319)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:32,530 | server.py:173 | evaluate_round 33: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:33,224 | server.py:187 | evaluate_round 33 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:33,224 | server.py:222 | fit_round 34: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:33,780 | server.py:236 | fit_round 34 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:33,847 | server.py:125 | fit progress: (34, 0.8180535374710335, {'accuracy': 0.6035}, 68.92610793898348)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:33,850 | server.py:173 | evaluate_round 34: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:34,557 | server.py:187 | evaluate_round 34 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:34,557 | server.py:222 | fit_round 35: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:35,121 | server.py:236 | fit_round 35 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:35,160 | server.py:125 | fit progress: (35, 0.8262605017143567, {'accuracy': 0.6037}, 70.23855664697476)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:35,160 | server.py:173 | evaluate_round 35: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:35,853 | server.py:187 | evaluate_round 35 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:35,854 | server.py:222 | fit_round 36: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:36,410 | server.py:236 | fit_round 36 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:36,476 | server.py:125 | fit progress: (36, 0.818226333776269, {'accuracy': 0.6028}, 71.5546166979475)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:36,476 | server.py:173 | evaluate_round 36: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:37,167 | server.py:187 | evaluate_round 36 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:37,168 | server.py:222 | fit_round 37: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:37,720 | server.py:236 | fit_round 37 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:37,789 | server.py:125 | fit progress: (37, 0.8265314423606956, {'accuracy': 0.6044}, 72.8677012519911)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:37,792 | server.py:173 | evaluate_round 37: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:38,495 | server.py:187 | evaluate_round 37 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:38,496 | server.py:222 | fit_round 38: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:39,045 | server.py:236 | fit_round 38 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:39,110 | server.py:125 | fit progress: (38, 0.8179990069892226, {'accuracy': 0.6043}, 74.18923254299443)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:39,111 | server.py:173 | evaluate_round 38: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:39,804 | server.py:187 | evaluate_round 38 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:39,805 | server.py:222 | fit_round 39: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:40,347 | server.py:236 | fit_round 39 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:40,417 | server.py:125 | fit progress: (39, 0.8262300988111352, {'accuracy': 0.6046}, 75.49582029890735)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:40,419 | server.py:173 | evaluate_round 39: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:41,121 | server.py:187 | evaluate_round 39 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:41,121 | server.py:222 | fit_round 40: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:41,662 | server.py:236 | fit_round 40 received 200 results and 0 failures
FedAvg Server | INFO flwr 2024-03-20 11:24:41,812 | server.py:125 | fit progress: (40, 0.8181842919316349, {'accuracy': 0.6032}, 76.89061496697832)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:41,816 | server.py:173 | evaluate_round 40: strategy sampled 200 clients (out of 200)
FedAvg Server | DEBUG flwr 2024-03-20 11:24:42,524 | server.py:187 | evaluate_round 40 received 200 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-20 11:24:42,524 | server.py:222 | fit_round 41: strategy sampled 200 clients (out of 200)
