FedTrimmedAvg Server | INFO flwr 2024-03-20 12:24:30,721 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=None)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:29,760 | server.py:173 | evaluate_round 3: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:30,800 | server.py:187 | evaluate_round 3 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:30,801 | server.py:222 | fit_round 4: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:31,766 | server.py:236 | fit_round 4 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:31,829 | server.py:125 | fit progress: (4, 0.8341823797036843, {'accuracy': 0.6035}, 67.02413384697866)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:31,831 | server.py:173 | evaluate_round 4: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:32,984 | server.py:187 | evaluate_round 4 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:32,984 | server.py:222 | fit_round 5: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:33,966 | server.py:236 | fit_round 5 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:34,027 | server.py:125 | fit progress: (5, 0.8383541943948564, {'accuracy': 0.5898}, 69.22212800697889)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:34,028 | server.py:173 | evaluate_round 5: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:35,236 | server.py:187 | evaluate_round 5 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:35,237 | server.py:222 | fit_round 6: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:36,183 | server.py:236 | fit_round 6 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:36,227 | server.py:125 | fit progress: (6, 0.827578508059932, {'accuracy': 0.6004}, 71.42236147192307)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:36,227 | server.py:173 | evaluate_round 6: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:37,333 | server.py:187 | evaluate_round 6 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:37,333 | server.py:222 | fit_round 7: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:38,133 | server.py:236 | fit_round 7 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:38,169 | server.py:125 | fit progress: (7, 0.8345155833583802, {'accuracy': 0.5949}, 73.36441803793423)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:38,170 | server.py:173 | evaluate_round 7: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:39,303 | server.py:187 | evaluate_round 7 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:39,304 | server.py:222 | fit_round 8: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:40,163 | server.py:236 | fit_round 8 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:40,220 | server.py:125 | fit progress: (8, 0.8248225724958774, {'accuracy': 0.6026}, 75.41590874793474)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:40,223 | server.py:173 | evaluate_round 8: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:41,232 | server.py:187 | evaluate_round 8 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:41,232 | server.py:222 | fit_round 9: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:42,121 | server.py:236 | fit_round 9 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:42,180 | server.py:125 | fit progress: (9, 0.8326207125072429, {'accuracy': 0.5968}, 77.37542195792776)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:42,183 | server.py:173 | evaluate_round 9: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:43,267 | server.py:187 | evaluate_round 9 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:43,268 | server.py:222 | fit_round 10: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:44,164 | server.py:236 | fit_round 10 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:44,225 | server.py:125 | fit progress: (10, 0.8230608053532295, {'accuracy': 0.6042}, 79.42060286994092)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:44,228 | server.py:173 | evaluate_round 10: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:45,322 | server.py:187 | evaluate_round 10 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:45,323 | server.py:222 | fit_round 11: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:46,061 | server.py:236 | fit_round 11 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:46,121 | server.py:125 | fit progress: (11, 0.8313176715925609, {'accuracy': 0.598}, 81.31690023292322)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:46,125 | server.py:173 | evaluate_round 11: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:47,091 | server.py:187 | evaluate_round 11 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:47,092 | server.py:222 | fit_round 12: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:48,017 | server.py:236 | fit_round 12 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:48,078 | server.py:125 | fit progress: (12, 0.8218893155999248, {'accuracy': 0.604}, 83.27313238498755)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:48,081 | server.py:173 | evaluate_round 12: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:49,093 | server.py:187 | evaluate_round 12 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:49,093 | server.py:222 | fit_round 13: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:49,784 | server.py:236 | fit_round 13 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:49,819 | server.py:125 | fit progress: (13, 0.8304171008295094, {'accuracy': 0.5991}, 85.0143057659734)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:49,820 | server.py:173 | evaluate_round 13: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:50,700 | server.py:187 | evaluate_round 13 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:50,701 | server.py:222 | fit_round 14: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:51,432 | server.py:236 | fit_round 14 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:51,495 | server.py:125 | fit progress: (14, 0.821067634423222, {'accuracy': 0.6052}, 86.69034166599158)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:51,498 | server.py:173 | evaluate_round 14: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:52,388 | server.py:187 | evaluate_round 14 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:52,389 | server.py:222 | fit_round 15: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:53,009 | server.py:236 | fit_round 15 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:53,073 | server.py:125 | fit progress: (15, 0.8298387521150183, {'accuracy': 0.5989}, 88.2682687449269)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:53,075 | server.py:173 | evaluate_round 15: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:53,809 | server.py:187 | evaluate_round 15 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:53,809 | server.py:222 | fit_round 16: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:54,395 | server.py:236 | fit_round 16 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:54,454 | server.py:125 | fit progress: (16, 0.8204576284227624, {'accuracy': 0.6053}, 89.64969031093642)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:54,457 | server.py:173 | evaluate_round 16: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:55,176 | server.py:187 | evaluate_round 16 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:55,176 | server.py:222 | fit_round 17: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:55,760 | server.py:236 | fit_round 17 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:55,804 | server.py:125 | fit progress: (17, 0.8295454221722581, {'accuracy': 0.6}, 90.99988374696113)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:55,805 | server.py:173 | evaluate_round 17: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:56,527 | server.py:187 | evaluate_round 17 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:56,528 | server.py:222 | fit_round 18: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:57,102 | server.py:236 | fit_round 18 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:57,163 | server.py:125 | fit progress: (18, 0.8199837467378033, {'accuracy': 0.6055}, 92.35822423000354)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:57,165 | server.py:173 | evaluate_round 18: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:57,901 | server.py:187 | evaluate_round 18 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:57,902 | server.py:222 | fit_round 19: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:58,498 | server.py:236 | fit_round 19 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:58,543 | server.py:125 | fit progress: (19, 0.8292420527890945, {'accuracy': 0.6006}, 93.73870011500549)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:58,544 | server.py:173 | evaluate_round 19: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:59,269 | server.py:187 | evaluate_round 19 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:59,270 | server.py:222 | fit_round 20: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:59,859 | server.py:236 | fit_round 20 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:28:59,919 | server.py:125 | fit progress: (20, 0.819648454656458, {'accuracy': 0.6058}, 95.11438819894101)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:28:59,922 | server.py:173 | evaluate_round 20: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:00,650 | server.py:187 | evaluate_round 20 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:00,651 | server.py:222 | fit_round 21: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:01,215 | server.py:236 | fit_round 21 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:01,277 | server.py:125 | fit progress: (21, 0.8290195018582762, {'accuracy': 0.6009}, 96.47283241897821)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:01,279 | server.py:173 | evaluate_round 21: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:02,004 | server.py:187 | evaluate_round 21 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:02,005 | server.py:222 | fit_round 22: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:02,580 | server.py:236 | fit_round 22 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:02,613 | server.py:125 | fit progress: (22, 0.8193954269869388, {'accuracy': 0.6054}, 97.80858860793523)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:02,614 | server.py:173 | evaluate_round 22: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:03,340 | server.py:187 | evaluate_round 22 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:03,341 | server.py:222 | fit_round 23: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:03,931 | server.py:236 | fit_round 23 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:03,991 | server.py:125 | fit progress: (23, 0.8288551537432349, {'accuracy': 0.6022}, 99.18613374396227)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:03,994 | server.py:173 | evaluate_round 23: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:04,712 | server.py:187 | evaluate_round 23 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:04,712 | server.py:222 | fit_round 24: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:05,298 | server.py:236 | fit_round 24 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:05,358 | server.py:125 | fit progress: (24, 0.8192035354152385, {'accuracy': 0.6053}, 100.55382136302069)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:05,362 | server.py:173 | evaluate_round 24: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:06,084 | server.py:187 | evaluate_round 24 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:06,085 | server.py:222 | fit_round 25: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:06,652 | server.py:236 | fit_round 25 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:06,715 | server.py:125 | fit progress: (25, 0.8287338320671337, {'accuracy': 0.6027}, 101.91044862591662)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:06,717 | server.py:173 | evaluate_round 25: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:07,458 | server.py:187 | evaluate_round 25 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:07,458 | server.py:222 | fit_round 26: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:08,097 | server.py:236 | fit_round 26 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:08,158 | server.py:125 | fit progress: (26, 0.8190572858449419, {'accuracy': 0.6048}, 103.35397992399521)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:08,161 | server.py:173 | evaluate_round 26: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:08,907 | server.py:187 | evaluate_round 26 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:08,908 | server.py:222 | fit_round 27: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:09,507 | server.py:236 | fit_round 27 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:09,542 | server.py:125 | fit progress: (27, 0.8286446090301329, {'accuracy': 0.6031}, 104.73701097501907)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:09,542 | server.py:173 | evaluate_round 27: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:10,248 | server.py:187 | evaluate_round 27 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:10,249 | server.py:222 | fit_round 28: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:10,821 | server.py:236 | fit_round 28 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:10,880 | server.py:125 | fit progress: (28, 0.8189462507661368, {'accuracy': 0.6053}, 106.07514236494899)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:10,884 | server.py:173 | evaluate_round 28: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:11,611 | server.py:187 | evaluate_round 28 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:11,612 | server.py:222 | fit_round 29: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:12,186 | server.py:236 | fit_round 29 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:12,248 | server.py:125 | fit progress: (29, 0.8285790635628133, {'accuracy': 0.603}, 107.44335491396487)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:12,251 | server.py:173 | evaluate_round 29: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:12,973 | server.py:187 | evaluate_round 29 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:12,974 | server.py:222 | fit_round 30: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:13,561 | server.py:236 | fit_round 30 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:13,612 | server.py:125 | fit progress: (30, 0.8188621594674563, {'accuracy': 0.6048}, 108.8079230079893)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:13,613 | server.py:173 | evaluate_round 30: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:14,369 | server.py:187 | evaluate_round 30 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:14,369 | server.py:222 | fit_round 31: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:14,957 | server.py:236 | fit_round 31 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:15,016 | server.py:125 | fit progress: (31, 0.8285312377476046, {'accuracy': 0.6034}, 110.21168481896166)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:15,019 | server.py:173 | evaluate_round 31: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:15,725 | server.py:187 | evaluate_round 31 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:15,726 | server.py:222 | fit_round 32: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:16,318 | server.py:236 | fit_round 32 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:16,366 | server.py:125 | fit progress: (32, 0.818798704555921, {'accuracy': 0.6048}, 111.56123905198183)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:16,367 | server.py:173 | evaluate_round 32: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:17,103 | server.py:187 | evaluate_round 32 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:17,103 | server.py:222 | fit_round 33: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:17,676 | server.py:236 | fit_round 33 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:17,736 | server.py:125 | fit progress: (33, 0.8284967413713504, {'accuracy': 0.6034}, 112.93119152693544)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:17,737 | server.py:173 | evaluate_round 33: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:18,458 | server.py:187 | evaluate_round 33 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:18,459 | server.py:222 | fit_round 34: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:19,058 | server.py:236 | fit_round 34 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:19,117 | server.py:125 | fit progress: (34, 0.8187511577090072, {'accuracy': 0.6049}, 114.31232058291789)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:19,120 | server.py:173 | evaluate_round 34: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:19,851 | server.py:187 | evaluate_round 34 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:19,852 | server.py:222 | fit_round 35: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:20,436 | server.py:236 | fit_round 35 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:20,469 | server.py:125 | fit progress: (35, 0.8284731227239723, {'accuracy': 0.6039}, 115.664908695966)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:20,470 | server.py:173 | evaluate_round 35: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:21,200 | server.py:187 | evaluate_round 35 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:21,201 | server.py:222 | fit_round 36: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:21,782 | server.py:236 | fit_round 36 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:21,842 | server.py:125 | fit progress: (36, 0.8187157940892852, {'accuracy': 0.6045}, 117.03747848700732)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:21,844 | server.py:173 | evaluate_round 36: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:22,569 | server.py:187 | evaluate_round 36 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:22,571 | server.py:222 | fit_round 37: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:23,211 | server.py:236 | fit_round 37 received 190 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 12:29:23,271 | server.py:125 | fit progress: (37, 0.8284572731692448, {'accuracy': 0.6038}, 118.46601691900287)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:23,273 | server.py:173 | evaluate_round 37: strategy sampled 190 clients (out of 190)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:23,983 | server.py:187 | evaluate_round 37 received 190 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 12:29:23,984 | server.py:222 | fit_round 38: strategy sampled 190 clients (out of 190)
