FedTrimmedAvg Server | INFO flwr 2024-03-20 03:42:41,555 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:10,253 | server.py:125 | fit progress: (2, 0.8934537772106403, {'accuracy': 0.5592}, 13.197355701006018)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:10,254 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:10,590 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:10,590 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:10,868 | server.py:236 | fit_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:10,915 | server.py:125 | fit progress: (3, 0.8447002643536976, {'accuracy': 0.5928}, 13.859911284060217)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:10,919 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,271 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,272 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,520 | server.py:236 | fit_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:11,546 | server.py:125 | fit progress: (4, 0.8422656986946471, {'accuracy': 0.5949}, 14.490774784004316)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,547 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,882 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:11,882 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,145 | server.py:236 | fit_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:12,196 | server.py:125 | fit progress: (5, 0.8348672020258849, {'accuracy': 0.5972}, 15.14068887499161)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,199 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,525 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,525 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,774 | server.py:236 | fit_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:12,821 | server.py:125 | fit progress: (6, 0.8319249647422717, {'accuracy': 0.5982}, 15.76539249299094)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:12,823 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,145 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,146 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,399 | server.py:236 | fit_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:13,444 | server.py:125 | fit progress: (7, 0.8332138300211269, {'accuracy': 0.5971}, 16.388978317030706)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,447 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,772 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:13,772 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,022 | server.py:236 | fit_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:14,070 | server.py:125 | fit progress: (8, 0.8270742027230493, {'accuracy': 0.6007}, 17.015081425081007)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,073 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,388 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,388 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,645 | server.py:236 | fit_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:14,671 | server.py:125 | fit progress: (9, 0.831674052046117, {'accuracy': 0.5983}, 17.615548257017508)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:14,671 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:15,056 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:15,056 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:15,312 | server.py:236 | fit_round 10 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,359 | server.py:125 | fit progress: (10, 0.8244482117011743, {'accuracy': 0.6017}, 18.303572084056213)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:15,362 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:44:15,677 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,678 | server.py:153 | FL finished in 18.622729883063585
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,679 | app.py:226 | app_fit: losses_distributed [(1, 0.97638163626194), (2, 0.8960121673345566), (3, 0.8490523588657379), (4, 0.8430063807964325), (5, 0.8386695086956024), (6, 0.8363652390241623), (7, 0.8367957013845444), (8, 0.8312137615680695), (9, 0.8348724544048309), (10, 0.8284098708629608)]
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,679 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,679 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,679 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9628620719542298), (2, 0.8934537772106403), (3, 0.8447002643536976), (4, 0.8422656986946471), (5, 0.8348672020258849), (6, 0.8319249647422717), (7, 0.8332138300211269), (8, 0.8270742027230493), (9, 0.831674052046117), (10, 0.8244482117011743)]
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:15,679 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5806), (2, 0.5592), (3, 0.5928), (4, 0.5949), (5, 0.5972), (6, 0.5982), (7, 0.5971), (8, 0.6007), (9, 0.5983), (10, 0.6017)]}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:20,913 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:20,922 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:20,923 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:44:20,923 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:42,562 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:42,562 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:42,583 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:42,584 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:47,078 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:47,140 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-20 03:45:47,141 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:47,172 | server.py:125 | fit progress: (1, 0.9519429116056323, {'accuracy': 0.5701}, 4.588474718038924)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:47,173 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:48,342 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-20 03:45:48,343 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:48,343 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:48,615 | server.py:236 | fit_round 2 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:48,659 | server.py:125 | fit progress: (2, 0.9203308058429372, {'accuracy': 0.5459}, 6.075650479993783)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:48,664 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,008 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,009 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,282 | server.py:236 | fit_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:49,326 | server.py:125 | fit progress: (3, 0.8460373573485409, {'accuracy': 0.5901}, 6.742755130981095)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,330 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,666 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,666 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,924 | server.py:236 | fit_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:49,951 | server.py:125 | fit progress: (4, 0.8375589730000218, {'accuracy': 0.6001}, 7.367842841078527)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:49,952 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,283 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,283 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,537 | server.py:236 | fit_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:50,584 | server.py:125 | fit progress: (5, 0.8388955829588743, {'accuracy': 0.5943}, 8.00054260797333)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,588 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,926 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:50,927 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,185 | server.py:236 | fit_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:51,232 | server.py:125 | fit progress: (6, 0.8302799807182805, {'accuracy': 0.6008}, 8.648686947999522)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,233 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,569 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,569 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,818 | server.py:236 | fit_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:51,865 | server.py:125 | fit progress: (7, 0.835892618165313, {'accuracy': 0.595}, 9.280891807982698)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:51,867 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,203 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,203 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,450 | server.py:236 | fit_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:52,499 | server.py:125 | fit progress: (8, 0.8260655857483907, {'accuracy': 0.6015}, 9.915527892066166)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,501 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,816 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:52,817 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,073 | server.py:236 | fit_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:53,121 | server.py:125 | fit progress: (9, 0.8339598206650779, {'accuracy': 0.5955}, 10.537519952980801)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,123 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,489 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,490 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,735 | server.py:236 | fit_round 10 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:53,780 | server.py:125 | fit progress: (10, 0.8235187251108719, {'accuracy': 0.6031}, 11.196036626002751)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:53,783 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:45:54,106 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,107 | server.py:153 | FL finished in 11.523230336024426
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,107 | app.py:226 | app_fit: losses_distributed [(1, 0.9574343538284302), (2, 0.929058387875557), (3, 0.8469210022687912), (4, 0.8393230640888214), (5, 0.8383635759353638), (6, 0.8321479779481887), (7, 0.834763725399971), (8, 0.8279580795764923), (9, 0.832297266125679), (10, 0.8253786021471023)]
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,108 | app.py:227 | app_fit: metrics_distributed_fit {}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,108 | app.py:228 | app_fit: metrics_distributed {}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,108 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9519429116056323), (2, 0.9203308058429372), (3, 0.8460373573485409), (4, 0.8375589730000218), (5, 0.8388955829588743), (6, 0.8302799807182805), (7, 0.835892618165313), (8, 0.8260655857483907), (9, 0.8339598206650779), (10, 0.8235187251108719)]
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:54,108 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5701), (2, 0.5459), (3, 0.5901), (4, 0.6001), (5, 0.5943), (6, 0.6008), (7, 0.595), (8, 0.6015), (9, 0.5955), (10, 0.6031)]}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:59,408 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:59,434 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:59,435 | server.py:89 | Initializing global parameters
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:45:59,435 | server.py:276 | Requesting initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:21,026 | server.py:280 | Received initial parameters from one random client
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:21,026 | server.py:91 | Evaluating initial parameters
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:21,050 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:21,051 | server.py:104 | FL starting
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:25,784 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:25,809 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-20 03:47:25,810 | fedtrimmedavg.py:142 | No fit_metrics_aggregation_fn provided
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:25,826 | server.py:125 | fit progress: (1, 0.9589080951140437, {'accuracy': 0.5637}, 4.774584379978478)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:25,827 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:26,586 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
FedTrimmedAvg Server | WARNING flwr 2024-03-20 03:47:26,587 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:26,587 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:26,851 | server.py:236 | fit_round 2 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:26,877 | server.py:125 | fit progress: (2, 0.9147785696726394, {'accuracy': 0.547}, 5.825387571938336)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:26,877 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,217 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,218 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,487 | server.py:236 | fit_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:27,532 | server.py:125 | fit progress: (3, 0.8518847409023649, {'accuracy': 0.5877}, 6.480807599960826)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,535 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,888 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:27,888 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,147 | server.py:236 | fit_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:28,216 | server.py:125 | fit progress: (4, 0.8366496236717487, {'accuracy': 0.597}, 7.1644445029087365)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,217 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,544 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,544 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,792 | server.py:236 | fit_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:28,827 | server.py:125 | fit progress: (5, 0.8417151218573328, {'accuracy': 0.5929}, 7.775736114941537)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:28,828 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,160 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,160 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,429 | server.py:236 | fit_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:29,479 | server.py:125 | fit progress: (6, 0.8295490098555414, {'accuracy': 0.6011}, 8.427734251949005)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,482 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,800 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:29,801 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,042 | server.py:236 | fit_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:30,068 | server.py:125 | fit progress: (7, 0.8358382935127403, {'accuracy': 0.5949}, 9.016822817968205)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,069 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,387 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,387 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,634 | server.py:236 | fit_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:30,681 | server.py:125 | fit progress: (8, 0.8261185785745513, {'accuracy': 0.6019}, 9.629548614961095)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:30,684 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,000 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,001 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,263 | server.py:236 | fit_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:31,295 | server.py:125 | fit progress: (9, 0.8326484491571626, {'accuracy': 0.5965}, 10.243975042947568)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,297 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,691 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,692 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
FedTrimmedAvg Server | DEBUG flwr 2024-03-20 03:47:31,939 | server.py:236 | fit_round 10 received 100 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-20 03:47:31,987 | server.py:125 | fit progress: (10, 0.8240210244259152, {'accuracy': 0.6031}, 10.935124771902338)
