FedAvg Server | INFO flwr 2024-03-19 17:20:19,434 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:44,903 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,074 | server.py:236 | fit_round 4 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:45,095 | server.py:125 | fit progress: (4, 0.8328009287076001, {'accuracy': 0.5976}, 8.088930828962475)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,096 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,315 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,316 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,518 | server.py:236 | fit_round 5 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:45,559 | server.py:125 | fit progress: (5, 0.8378850914402166, {'accuracy': 0.5919}, 8.552962329005823)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,561 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,805 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,805 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:45,995 | server.py:236 | fit_round 6 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:46,017 | server.py:125 | fit progress: (6, 0.8262893499696533, {'accuracy': 0.6015}, 9.011256986996159)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,018 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,208 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,209 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,351 | server.py:236 | fit_round 7 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:46,389 | server.py:125 | fit progress: (7, 0.8355255942734948, {'accuracy': 0.5951}, 9.382945118006319)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,392 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,577 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,578 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,723 | server.py:236 | fit_round 8 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:46,762 | server.py:125 | fit progress: (8, 0.8229699681385264, {'accuracy': 0.6046}, 9.756252545048483)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,765 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,943 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:46,944 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,100 | server.py:236 | fit_round 9 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:47,123 | server.py:125 | fit progress: (9, 0.8331297284839108, {'accuracy': 0.5994}, 10.11719597002957)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,124 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,324 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,324 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,491 | server.py:236 | fit_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:47,529 | server.py:125 | fit progress: (10, 0.8214429646626017, {'accuracy': 0.6048}, 10.52289003005717)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,533 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:21:47,715 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:21:47,716 | server.py:153 | FL finished in 10.70977866195608
FedAvg Server | INFO flwr 2024-03-19 17:21:47,716 | app.py:226 | app_fit: losses_distributed [(1, 0.9662134206295013), (2, 0.9060142922401428), (3, 0.9114334833621979), (4, 0.8368403697013855), (5, 0.8448810696601867), (6, 0.8195040702819825), (7, 0.8338433039188385), (8, 0.819556268453598), (9, 0.846582418680191), (10, 0.8288131415843963)]
FedAvg Server | INFO flwr 2024-03-19 17:21:47,717 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-03-19 17:21:47,717 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-03-19 17:21:47,717 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.944114962086998), (2, 0.8983707797710695), (3, 0.9017196373688076), (4, 0.8328009287076001), (5, 0.8378850914402166), (6, 0.8262893499696533), (7, 0.8355255942734948), (8, 0.8229699681385264), (9, 0.8331297284839108), (10, 0.8214429646626017)]
FedAvg Server | INFO flwr 2024-03-19 17:21:47,718 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5572), (2, 0.5545), (3, 0.6164), (4, 0.5976), (5, 0.5919), (6, 0.6015), (7, 0.5951), (8, 0.6046), (9, 0.5994), (10, 0.6048)]}
FedAvg Server | INFO flwr 2024-03-19 17:21:52,717 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-03-19 17:21:52,726 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedAvg Server | INFO flwr 2024-03-19 17:21:52,727 | server.py:89 | Initializing global parameters
FedAvg Server | INFO flwr 2024-03-19 17:21:52,728 | server.py:276 | Requesting initial parameters from one random client
FedAvg Server | INFO flwr 2024-03-19 17:23:16,797 | server.py:280 | Received initial parameters from one random client
FedAvg Server | INFO flwr 2024-03-19 17:23:16,797 | server.py:91 | Evaluating initial parameters
FedAvg Server | INFO flwr 2024-03-19 17:23:16,822 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedAvg Server | INFO flwr 2024-03-19 17:23:16,822 | server.py:104 | FL starting
FedAvg Server | DEBUG flwr 2024-03-19 17:23:21,487 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:21,528 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedAvg Server | WARNING flwr 2024-03-19 17:23:21,529 | fedavg.py:250 | No fit_metrics_aggregation_fn provided
FedAvg Server | INFO flwr 2024-03-19 17:23:21,553 | server.py:125 | fit progress: (1, 0.9596699602535668, {'accuracy': 0.5363}, 4.730044876108877)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:21,556 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:22,422 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
FedAvg Server | WARNING flwr 2024-03-19 17:23:22,423 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedAvg Server | DEBUG flwr 2024-03-19 17:23:22,424 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:22,696 | server.py:236 | fit_round 2 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:22,719 | server.py:125 | fit progress: (2, 0.8973626830750698, {'accuracy': 0.5583}, 5.896703067002818)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:22,720 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,042 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,043 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,226 | server.py:236 | fit_round 3 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:23,263 | server.py:125 | fit progress: (3, 0.9051242238560396, {'accuracy': 0.6039}, 6.4403413030086085)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,266 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,456 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,457 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,600 | server.py:236 | fit_round 4 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:23,639 | server.py:125 | fit progress: (4, 0.8678767388401784, {'accuracy': 0.5631}, 6.816165520111099)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,643 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,825 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,826 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:23,979 | server.py:236 | fit_round 5 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:24,007 | server.py:125 | fit progress: (5, 0.831784984945841, {'accuracy': 0.593}, 7.184359749080613)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,008 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,210 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,211 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,392 | server.py:236 | fit_round 6 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:24,428 | server.py:125 | fit progress: (6, 0.8277367228044074, {'accuracy': 0.597}, 7.605462867068127)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,431 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,646 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,647 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,838 | server.py:236 | fit_round 7 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:24,861 | server.py:125 | fit progress: (7, 0.8331588166799274, {'accuracy': 0.596}, 8.038488502032124)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:24,862 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,091 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,091 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,274 | server.py:236 | fit_round 8 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:25,317 | server.py:125 | fit progress: (8, 0.8230647361682313, {'accuracy': 0.6019}, 8.49418569309637)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,318 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,499 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,500 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,641 | server.py:236 | fit_round 9 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:25,680 | server.py:125 | fit progress: (9, 0.8322280691929013, {'accuracy': 0.5941}, 8.857361465110444)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,683 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,859 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:23:25,860 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:26,000 | server.py:236 | fit_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:26,022 | server.py:125 | fit progress: (10, 0.8215533047656299, {'accuracy': 0.6012}, 9.19965519104153)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:26,023 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:23:26,190 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:23:26,190 | server.py:153 | FL finished in 9.367504867026582
FedAvg Server | INFO flwr 2024-03-19 17:23:26,191 | app.py:226 | app_fit: losses_distributed [(1, 0.9761382806301117), (2, 0.9056851732730865), (3, 0.9124238908290863), (4, 0.8665672588348389), (5, 0.8383872985839844), (6, 0.8299970185756683), (7, 0.8313944566249848), (8, 0.8179076218605041), (9, 0.8360443031787872), (10, 0.8214804720878601)]
FedAvg Server | INFO flwr 2024-03-19 17:23:26,192 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-03-19 17:23:26,192 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-03-19 17:23:26,192 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9596699602535668), (2, 0.8973626830750698), (3, 0.9051242238560396), (4, 0.8678767388401784), (5, 0.831784984945841), (6, 0.8277367228044074), (7, 0.8331588166799274), (8, 0.8230647361682313), (9, 0.8322280691929013), (10, 0.8215533047656299)]
FedAvg Server | INFO flwr 2024-03-19 17:23:26,192 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5363), (2, 0.5583), (3, 0.6039), (4, 0.5631), (5, 0.593), (6, 0.597), (7, 0.596), (8, 0.6019), (9, 0.5941), (10, 0.6012)]}
FedAvg Server | INFO flwr 2024-03-19 17:23:31,220 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-03-19 17:23:31,228 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedAvg Server | INFO flwr 2024-03-19 17:23:31,228 | server.py:89 | Initializing global parameters
FedAvg Server | INFO flwr 2024-03-19 17:23:31,228 | server.py:276 | Requesting initial parameters from one random client
FedAvg Server | INFO flwr 2024-03-19 17:24:53,159 | server.py:280 | Received initial parameters from one random client
FedAvg Server | INFO flwr 2024-03-19 17:24:53,159 | server.py:91 | Evaluating initial parameters
FedAvg Server | INFO flwr 2024-03-19 17:24:53,179 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedAvg Server | INFO flwr 2024-03-19 17:24:53,179 | server.py:104 | FL starting
FedAvg Server | DEBUG flwr 2024-03-19 17:25:00,517 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:00,570 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedAvg Server | WARNING flwr 2024-03-19 17:25:00,571 | fedavg.py:250 | No fit_metrics_aggregation_fn provided
FedAvg Server | INFO flwr 2024-03-19 17:25:00,597 | server.py:125 | fit progress: (1, 0.9525910691998583, {'accuracy': 0.5483}, 7.4175955899991095)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:00,599 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,179 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
FedAvg Server | WARNING flwr 2024-03-19 17:25:01,179 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,180 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,381 | server.py:236 | fit_round 2 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:01,420 | server.py:125 | fit progress: (2, 0.9060308537694375, {'accuracy': 0.5486}, 8.240800195955671)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,423 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,651 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,652 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,825 | server.py:236 | fit_round 3 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:01,863 | server.py:125 | fit progress: (3, 0.8779591834863164, {'accuracy': 0.6024}, 8.68360164493788)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:01,867 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,070 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,070 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,249 | server.py:236 | fit_round 4 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:02,271 | server.py:125 | fit progress: (4, 0.8334163068094064, {'accuracy': 0.6035}, 9.092030992964283)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,272 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,473 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,474 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,659 | server.py:236 | fit_round 5 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:02,700 | server.py:125 | fit progress: (5, 0.8381847832094802, {'accuracy': 0.5878}, 9.520446437993087)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,702 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,941 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:02,941 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,117 | server.py:236 | fit_round 6 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:03,151 | server.py:125 | fit progress: (6, 0.8267313892280131, {'accuracy': 0.6041}, 9.971501947962679)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,152 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,352 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,352 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,494 | server.py:236 | fit_round 7 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:03,534 | server.py:125 | fit progress: (7, 0.8358856050775103, {'accuracy': 0.6008}, 10.35468246799428)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,535 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,717 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,719 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,881 | server.py:236 | fit_round 8 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:03,922 | server.py:125 | fit progress: (8, 0.823091403284794, {'accuracy': 0.6026}, 10.74324510502629)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:03,928 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,134 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,134 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,292 | server.py:236 | fit_round 9 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:04,315 | server.py:125 | fit progress: (9, 0.8326799255722733, {'accuracy': 0.5964}, 11.13627076393459)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,316 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,508 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,509 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,660 | server.py:236 | fit_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:04,700 | server.py:125 | fit progress: (10, 0.8216524968838932, {'accuracy': 0.6076}, 11.518705794936977)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,701 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-03-19 17:25:04,872 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
FedAvg Server | INFO flwr 2024-03-19 17:25:04,872 | server.py:153 | FL finished in 11.693125852034427
FedAvg Server | INFO flwr 2024-03-19 17:25:04,873 | app.py:226 | app_fit: losses_distributed [(1, 0.9583416283130646), (2, 0.9057167446613312), (3, 0.882411059141159), (4, 0.8288027250766754), (5, 0.8312557649612426), (6, 0.817331268787384), (7, 0.835393168926239), (8, 0.8265326261520386), (9, 0.8340605998039246), (10, 0.8161982250213623)]
FedAvg Server | INFO flwr 2024-03-19 17:25:04,873 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-03-19 17:25:04,873 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-03-19 17:25:04,873 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9525910691998583), (2, 0.9060308537694375), (3, 0.8779591834863164), (4, 0.8334163068094064), (5, 0.8381847832094802), (6, 0.8267313892280131), (7, 0.8358856050775103), (8, 0.823091403284794), (9, 0.8326799255722733), (10, 0.8216524968838932)]
FedAvg Server | INFO flwr 2024-03-19 17:25:04,874 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5483), (2, 0.5486), (3, 0.6024), (4, 0.6035), (5, 0.5878), (6, 0.6041), (7, 0.6008), (8, 0.6026), (9, 0.5964), (10, 0.6076)]}
FedAvg Server | INFO flwr 2024-03-19 17:25:09,949 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-03-19 17:25:09,962 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
