FedAvg Server | INFO flwr 2024-04-02 09:23:39,960 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:09,180 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:10,134 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:24:10,135 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:10,872 | server.py:236 | fit_round 7 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:24:10,899 | server.py:125 | fit progress: (7, 0.8327444753173102, {'accuracy': 0.6002}, 24.943488823017105)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:10,900 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:11,808 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:24:11,809 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:12,552 | server.py:236 | fit_round 8 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:24:12,599 | server.py:125 | fit progress: (8, 0.8249384668249983, {'accuracy': 0.6026}, 26.643853466026485)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:12,601 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:13,544 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:24:13,545 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:14,247 | server.py:236 | fit_round 9 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:24:14,296 | server.py:125 | fit progress: (9, 0.8308055360855334, {'accuracy': 0.6006}, 28.34086615801789)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:14,300 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:15,261 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:24:15,261 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:15,976 | server.py:236 | fit_round 10 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:24:16,013 | server.py:125 | fit progress: (10, 0.8232814262908652, {'accuracy': 0.6033}, 30.05782219709363)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:16,015 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:24:16,919 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:24:16,921 | server.py:153 | FL finished in 30.965631559025496
FedAvg Server | INFO flwr 2024-04-02 09:24:16,922 | app.py:226 | app_fit: losses_distributed [(1, 0.9519683361053467), (2, 0.9104155445098877), (3, 0.8861979907751083), (4, 0.8312420791387558), (5, 0.8375914078950882), (6, 0.8251799583435059), (7, 0.8309849715232849), (8, 0.8227242910861969), (9, 0.8288130807876587), (10, 0.8212574392557144)]
FedAvg Server | INFO flwr 2024-04-02 09:24:16,922 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-04-02 09:24:16,922 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-04-02 09:24:16,922 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9483370059294237), (2, 0.9114184210386779), (3, 0.883376844312054), (4, 0.8343218554190819), (5, 0.8380127233081708), (6, 0.8277390419240912), (7, 0.8327444753173102), (8, 0.8249384668249983), (9, 0.8308055360855334), (10, 0.8232814262908652)]
FedAvg Server | INFO flwr 2024-04-02 09:24:16,922 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5582), (2, 0.5472), (3, 0.5998), (4, 0.6036), (5, 0.5906), (6, 0.5998), (7, 0.6002), (8, 0.6026), (9, 0.6006), (10, 0.6033)]}
FedAvg Server | INFO flwr 2024-04-02 09:24:22,653 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-04-02 09:24:22,677 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedAvg Server | INFO flwr 2024-04-02 09:24:22,678 | server.py:89 | Initializing global parameters
FedAvg Server | INFO flwr 2024-04-02 09:24:22,678 | server.py:276 | Requesting initial parameters from one random client
FedAvg Server | INFO flwr 2024-04-02 09:26:10,872 | server.py:280 | Received initial parameters from one random client
FedAvg Server | INFO flwr 2024-04-02 09:26:10,872 | server.py:91 | Evaluating initial parameters
FedAvg Server | INFO flwr 2024-04-02 09:26:10,906 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedAvg Server | INFO flwr 2024-04-02 09:26:10,910 | server.py:104 | FL starting
FedAvg Server | DEBUG flwr 2024-04-02 09:26:30,529 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:30,653 | server.py:236 | fit_round 1 received 2 results and 0 failures
FedAvg Server | WARNING flwr 2024-04-02 09:26:30,654 | fedavg.py:250 | No fit_metrics_aggregation_fn provided
FedAvg Server | INFO flwr 2024-04-02 09:26:30,677 | server.py:125 | fit progress: (1, 0.9472160410001296, {'accuracy': 0.5556}, 19.765982749988325)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:30,681 | server.py:173 | evaluate_round 1: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:32,574 | server.py:187 | evaluate_round 1 received 100 results and 0 failures
FedAvg Server | WARNING flwr 2024-04-02 09:26:32,574 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedAvg Server | DEBUG flwr 2024-04-02 09:26:32,575 | server.py:222 | fit_round 2: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:33,232 | server.py:236 | fit_round 2 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:33,259 | server.py:125 | fit progress: (2, 0.9090992601441747, {'accuracy': 0.5445}, 22.348069353960454)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:33,261 | server.py:173 | evaluate_round 2: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:34,157 | server.py:187 | evaluate_round 2 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:34,158 | server.py:222 | fit_round 3: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:34,880 | server.py:236 | fit_round 3 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:34,924 | server.py:125 | fit progress: (3, 0.887192238144223, {'accuracy': 0.6022}, 24.012617747997865)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:34,925 | server.py:173 | evaluate_round 3: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:35,789 | server.py:187 | evaluate_round 3 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:35,790 | server.py:222 | fit_round 4: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:36,456 | server.py:236 | fit_round 4 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:36,502 | server.py:125 | fit progress: (4, 0.8348024448457696, {'accuracy': 0.6053}, 25.591239303001203)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:36,505 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:37,587 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:37,587 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:38,348 | server.py:236 | fit_round 5 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:38,398 | server.py:125 | fit progress: (5, 0.8378203007345797, {'accuracy': 0.5895}, 27.487325300928205)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:38,401 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:39,481 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:39,481 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:40,358 | server.py:236 | fit_round 6 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:40,404 | server.py:125 | fit progress: (6, 0.8279777853931437, {'accuracy': 0.5999}, 29.492786834947765)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:40,408 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:41,555 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:41,556 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:42,568 | server.py:236 | fit_round 7 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:42,617 | server.py:125 | fit progress: (7, 0.8313826275111998, {'accuracy': 0.5965}, 31.70618713798467)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:42,621 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:43,658 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:43,660 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:44,398 | server.py:236 | fit_round 8 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:44,450 | server.py:125 | fit progress: (8, 0.824995353305973, {'accuracy': 0.6029}, 33.53869014699012)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:44,452 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:45,426 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:26:45,428 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:46,210 | server.py:236 | fit_round 9 received 100 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:26:46,257 | server.py:125 | fit progress: (9, 0.8290919955592563, {'accuracy': 0.5971}, 35.346305970917456)
FedAvg Server | DEBUG flwr 2024-04-02 09:26:46,261 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:29:49,973 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:30:33,387 | server.py:222 | fit_round 10: strategy sampled 97 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:31:22,822 | server.py:236 | fit_round 10 received 97 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:31:22,849 | server.py:125 | fit progress: (10, 0.8234427313104896, {'accuracy': 0.6029}, 311.93825713091064)
FedAvg Server | DEBUG flwr 2024-04-02 09:31:22,851 | server.py:173 | evaluate_round 10: strategy sampled 111 clients (out of 111)
FedAvg Server | DEBUG flwr 2024-04-02 09:31:26,006 | server.py:187 | evaluate_round 10 received 111 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:31:26,006 | server.py:153 | FL finished in 315.09528720693197
FedAvg Server | INFO flwr 2024-04-02 09:31:26,007 | app.py:226 | app_fit: losses_distributed [(1, 0.956609589457512), (2, 0.9092220973968506), (3, 0.8884998828172683), (4, 0.8325162798166275), (5, 0.837669575214386), (6, 0.8262597745656968), (7, 0.8292698431015014), (8, 0.8234981018304824), (9, 0.8265707969665528), (10, 0.8244572544957066)]
FedAvg Server | INFO flwr 2024-04-02 09:31:26,007 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-04-02 09:31:26,007 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-04-02 09:31:26,007 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9472160410001296), (2, 0.9090992601441747), (3, 0.887192238144223), (4, 0.8348024448457696), (5, 0.8378203007345797), (6, 0.8279777853931437), (7, 0.8313826275111998), (8, 0.824995353305973), (9, 0.8290919955592563), (10, 0.8234427313104896)]
FedAvg Server | INFO flwr 2024-04-02 09:31:26,007 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5556), (2, 0.5445), (3, 0.6022), (4, 0.6053), (5, 0.5895), (6, 0.5999), (7, 0.5965), (8, 0.6029), (9, 0.5971), (10, 0.6029)]}
FedAvg Server | INFO flwr 2024-04-02 09:31:31,639 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-04-02 09:31:31,655 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FedAvg Server | INFO flwr 2024-04-02 09:31:31,656 | server.py:89 | Initializing global parameters
FedAvg Server | INFO flwr 2024-04-02 09:31:31,657 | server.py:276 | Requesting initial parameters from one random client
FedAvg Server | INFO flwr 2024-04-02 09:31:31,908 | server.py:280 | Received initial parameters from one random client
FedAvg Server | INFO flwr 2024-04-02 09:31:31,908 | server.py:91 | Evaluating initial parameters
FedAvg Server | INFO flwr 2024-04-02 09:31:31,938 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
FedAvg Server | INFO flwr 2024-04-02 09:31:31,943 | server.py:104 | FL starting
FedAvg Server | DEBUG flwr 2024-04-02 09:33:22,368 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 100)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:22,497 | server.py:236 | fit_round 1 received 3 results and 0 failures
FedAvg Server | WARNING flwr 2024-04-02 09:33:22,499 | fedavg.py:250 | No fit_metrics_aggregation_fn provided
FedAvg Server | INFO flwr 2024-04-02 09:33:22,529 | server.py:125 | fit progress: (1, 0.9360713249941095, {'accuracy': 0.5725}, 110.58527821896132)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:22,531 | server.py:173 | evaluate_round 1: strategy sampled 107 clients (out of 107)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:25,206 | server.py:187 | evaluate_round 1 received 107 results and 0 failures
FedAvg Server | WARNING flwr 2024-04-02 09:33:25,206 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
FedAvg Server | DEBUG flwr 2024-04-02 09:33:25,207 | server.py:222 | fit_round 2: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:25,922 | server.py:236 | fit_round 2 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:26,049 | server.py:125 | fit progress: (2, 0.9132200242849045, {'accuracy': 0.5462}, 114.10497152502649)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:26,050 | server.py:173 | evaluate_round 2: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:26,628 | server.py:187 | evaluate_round 2 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:26,629 | server.py:222 | fit_round 3: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:27,164 | server.py:236 | fit_round 3 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:27,263 | server.py:125 | fit progress: (3, 0.8609797660348754, {'accuracy': 0.5915}, 115.3189090640517)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:27,265 | server.py:173 | evaluate_round 3: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:27,881 | server.py:187 | evaluate_round 3 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:27,882 | server.py:222 | fit_round 4: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:28,333 | server.py:236 | fit_round 4 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:28,434 | server.py:125 | fit progress: (4, 0.8346207852386249, {'accuracy': 0.6022}, 116.48995244200341)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:28,444 | server.py:173 | evaluate_round 4: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:29,004 | server.py:187 | evaluate_round 4 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:29,005 | server.py:222 | fit_round 5: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:29,520 | server.py:236 | fit_round 5 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:29,581 | server.py:125 | fit progress: (5, 0.8371266800640631, {'accuracy': 0.5939}, 117.63660503702704)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:29,585 | server.py:173 | evaluate_round 5: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:30,121 | server.py:187 | evaluate_round 5 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:30,122 | server.py:222 | fit_round 6: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:30,551 | server.py:236 | fit_round 6 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:30,595 | server.py:125 | fit progress: (6, 0.8278099989762951, {'accuracy': 0.6029}, 118.65066980198026)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:30,596 | server.py:173 | evaluate_round 6: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:31,178 | server.py:187 | evaluate_round 6 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:31,180 | server.py:222 | fit_round 7: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:31,683 | server.py:236 | fit_round 7 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:31,727 | server.py:125 | fit progress: (7, 0.8322720471095838, {'accuracy': 0.5981}, 119.7831210050499)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:31,729 | server.py:173 | evaluate_round 7: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:32,278 | server.py:187 | evaluate_round 7 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:32,279 | server.py:222 | fit_round 8: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:32,695 | server.py:236 | fit_round 8 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:32,742 | server.py:125 | fit progress: (8, 0.8247820357974822, {'accuracy': 0.6042}, 120.79838747798931)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:32,744 | server.py:173 | evaluate_round 8: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:33,300 | server.py:187 | evaluate_round 8 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:33,301 | server.py:222 | fit_round 9: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:33,683 | server.py:236 | fit_round 9 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:33,731 | server.py:125 | fit progress: (9, 0.8293530098339086, {'accuracy': 0.5992}, 121.78676939604338)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:33,733 | server.py:173 | evaluate_round 9: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:34,241 | server.py:187 | evaluate_round 9 received 135 results and 0 failures
FedAvg Server | DEBUG flwr 2024-04-02 09:33:34,242 | server.py:222 | fit_round 10: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:34,645 | server.py:236 | fit_round 10 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:34,678 | server.py:125 | fit progress: (10, 0.8232108519282622, {'accuracy': 0.6043}, 122.7338402060559)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:34,679 | server.py:173 | evaluate_round 10: strategy sampled 135 clients (out of 135)
FedAvg Server | DEBUG flwr 2024-04-02 09:33:35,167 | server.py:187 | evaluate_round 10 received 135 results and 0 failures
FedAvg Server | INFO flwr 2024-04-02 09:33:35,168 | server.py:153 | FL finished in 123.22346605197527
FedAvg Server | INFO flwr 2024-04-02 09:33:35,168 | app.py:226 | app_fit: losses_distributed [(1, 0.9399450449185951), (2, 0.9250673943095737), (3, 0.8682562739760787), (4, 0.8419813072239911), (5, 0.8441045827335781), (6, 0.8356483825930843), (7, 0.8382395183598553), (8, 0.8328165447270429), (9, 0.8350623073401274), (10, 0.8313841457720156)]
FedAvg Server | INFO flwr 2024-04-02 09:33:35,168 | app.py:227 | app_fit: metrics_distributed_fit {}
FedAvg Server | INFO flwr 2024-04-02 09:33:35,168 | app.py:228 | app_fit: metrics_distributed {}
FedAvg Server | INFO flwr 2024-04-02 09:33:35,168 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9360713249941095), (2, 0.9132200242849045), (3, 0.8609797660348754), (4, 0.8346207852386249), (5, 0.8371266800640631), (6, 0.8278099989762951), (7, 0.8322720471095838), (8, 0.8247820357974822), (9, 0.8293530098339086), (10, 0.8232108519282622)]
FedAvg Server | INFO flwr 2024-04-02 09:33:35,169 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5725), (2, 0.5462), (3, 0.5915), (4, 0.6022), (5, 0.5939), (6, 0.6029), (7, 0.5981), (8, 0.6042), (9, 0.5992), (10, 0.6043)]}
FedAvg Server | INFO flwr 2024-04-02 09:33:40,524 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FedAvg Server | INFO flwr 2024-04-02 09:33:40,548 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
