FedTrimmedAvg Server | INFO flwr 2024-03-10 12:36:52,118 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=None)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,233 | server.py:187 | evaluate_round 14 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,233 | server.py:222 | fit_round 15: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,358 | server.py:236 | fit_round 15 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:00,378 | server.py:125 | fit progress: (15, 0.8162360762911893, {'accuracy': 0.6074}, 3.0382805699991877)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,379 | server.py:173 | evaluate_round 15: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,417 | server.py:187 | evaluate_round 15 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,417 | server.py:222 | fit_round 16: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,543 | server.py:236 | fit_round 16 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:00,561 | server.py:125 | fit progress: (16, 0.8156787589977014, {'accuracy': 0.6065}, 3.2210090569969907)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,562 | server.py:173 | evaluate_round 16: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,600 | server.py:187 | evaluate_round 16 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,601 | server.py:222 | fit_round 17: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,728 | server.py:236 | fit_round 17 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:00,750 | server.py:125 | fit progress: (17, 0.815572451952352, {'accuracy': 0.6077}, 3.4103990149997117)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,751 | server.py:173 | evaluate_round 17: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,788 | server.py:187 | evaluate_round 17 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,789 | server.py:222 | fit_round 18: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,914 | server.py:236 | fit_round 18 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:00,930 | server.py:125 | fit progress: (18, 0.8151617060579638, {'accuracy': 0.6059}, 3.590232593996916)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,931 | server.py:173 | evaluate_round 18: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,968 | server.py:187 | evaluate_round 18 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:00,969 | server.py:222 | fit_round 19: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,096 | server.py:236 | fit_round 19 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:01,114 | server.py:125 | fit progress: (19, 0.8150766094110979, {'accuracy': 0.6082}, 3.774361282998143)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,118 | server.py:173 | evaluate_round 19: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,170 | server.py:187 | evaluate_round 19 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,171 | server.py:222 | fit_round 20: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,343 | server.py:236 | fit_round 20 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:01,357 | server.py:125 | fit progress: (20, 0.8147836686644758, {'accuracy': 0.6051}, 4.017423916997359)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,358 | server.py:173 | evaluate_round 20: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,392 | server.py:187 | evaluate_round 20 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,392 | server.py:222 | fit_round 21: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,550 | server.py:236 | fit_round 21 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:01,570 | server.py:125 | fit progress: (21, 0.8147259446008417, {'accuracy': 0.6084}, 4.230425657999149)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,571 | server.py:173 | evaluate_round 21: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,614 | server.py:187 | evaluate_round 21 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,615 | server.py:222 | fit_round 22: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,785 | server.py:236 | fit_round 22 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:01,802 | server.py:125 | fit progress: (22, 0.8145224149331041, {'accuracy': 0.6048}, 4.461580207997031)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,803 | server.py:173 | evaluate_round 22: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,842 | server.py:187 | evaluate_round 22 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,842 | server.py:222 | fit_round 23: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,968 | server.py:236 | fit_round 23 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:01,984 | server.py:125 | fit progress: (23, 0.8145038834027665, {'accuracy': 0.609}, 4.6438365089998115)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:01,985 | server.py:173 | evaluate_round 23: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,022 | server.py:187 | evaluate_round 23 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,023 | server.py:222 | fit_round 24: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,154 | server.py:236 | fit_round 24 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:02,176 | server.py:125 | fit progress: (24, 0.8143532438766284, {'accuracy': 0.6052}, 4.836079056996823)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,180 | server.py:173 | evaluate_round 24: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,235 | server.py:187 | evaluate_round 24 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,236 | server.py:222 | fit_round 25: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,354 | server.py:236 | fit_round 25 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:02,374 | server.py:125 | fit progress: (25, 0.814358281270895, {'accuracy': 0.6087}, 5.0339274409998325)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,375 | server.py:173 | evaluate_round 25: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,415 | server.py:187 | evaluate_round 25 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,415 | server.py:222 | fit_round 26: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,552 | server.py:236 | fit_round 26 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:02,578 | server.py:125 | fit progress: (26, 0.8142396913287676, {'accuracy': 0.6053}, 5.2383497479968355)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,580 | server.py:173 | evaluate_round 26: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,619 | server.py:187 | evaluate_round 26 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,620 | server.py:222 | fit_round 27: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,745 | server.py:236 | fit_round 27 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:02,762 | server.py:125 | fit progress: (27, 0.8142530122105797, {'accuracy': 0.6086}, 5.422462757996982)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,763 | server.py:173 | evaluate_round 27: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,800 | server.py:187 | evaluate_round 27 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,800 | server.py:222 | fit_round 28: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,934 | server.py:236 | fit_round 28 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:02,951 | server.py:125 | fit progress: (28, 0.8141594323727974, {'accuracy': 0.6054}, 5.611035223999352)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,952 | server.py:173 | evaluate_round 28: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,991 | server.py:187 | evaluate_round 28 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:02,991 | server.py:222 | fit_round 29: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,111 | server.py:236 | fit_round 29 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:03,129 | server.py:125 | fit progress: (29, 0.8141754075458882, {'accuracy': 0.6092}, 5.788723052999558)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,129 | server.py:173 | evaluate_round 29: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,170 | server.py:187 | evaluate_round 29 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,170 | server.py:222 | fit_round 30: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,303 | server.py:236 | fit_round 30 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:03,322 | server.py:125 | fit progress: (30, 0.8141015611545603, {'accuracy': 0.6052}, 5.982361054997455)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,323 | server.py:173 | evaluate_round 30: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,380 | server.py:187 | evaluate_round 30 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,380 | server.py:222 | fit_round 31: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,535 | server.py:236 | fit_round 31 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:03,550 | server.py:125 | fit progress: (31, 0.8141180785612767, {'accuracy': 0.6091}, 6.21010325199677)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,551 | server.py:173 | evaluate_round 31: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,598 | server.py:187 | evaluate_round 31 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,598 | server.py:222 | fit_round 32: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,749 | server.py:236 | fit_round 32 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:03,766 | server.py:125 | fit progress: (32, 0.8140594012778573, {'accuracy': 0.6051}, 6.42620448299931)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,767 | server.py:173 | evaluate_round 32: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,800 | server.py:187 | evaluate_round 32 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,800 | server.py:222 | fit_round 33: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,930 | server.py:236 | fit_round 33 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:03,947 | server.py:125 | fit progress: (33, 0.8140754901141172, {'accuracy': 0.609}, 6.607420378997631)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,948 | server.py:173 | evaluate_round 33: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,987 | server.py:187 | evaluate_round 33 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:03,987 | server.py:222 | fit_round 34: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,119 | server.py:236 | fit_round 34 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:04,135 | server.py:125 | fit progress: (34, 0.8140283799826981, {'accuracy': 0.6052}, 6.795108992999303)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,135 | server.py:173 | evaluate_round 34: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,173 | server.py:187 | evaluate_round 34 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,174 | server.py:222 | fit_round 35: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,295 | server.py:236 | fit_round 35 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:04,313 | server.py:125 | fit progress: (35, 0.8140436071280978, {'accuracy': 0.6093}, 6.973299693996523)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,314 | server.py:173 | evaluate_round 35: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,354 | server.py:187 | evaluate_round 35 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,354 | server.py:222 | fit_round 36: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,473 | server.py:236 | fit_round 36 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:04,497 | server.py:125 | fit progress: (36, 0.814005294648658, {'accuracy': 0.6057}, 7.157046588999947)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,500 | server.py:173 | evaluate_round 36: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,556 | server.py:187 | evaluate_round 36 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,556 | server.py:222 | fit_round 37: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,698 | server.py:236 | fit_round 37 received 3 results and 0 failures
FedTrimmedAvg Server | INFO flwr 2024-03-10 12:37:04,725 | server.py:125 | fit progress: (37, 0.8140195121672131, {'accuracy': 0.6095}, 7.384542815998429)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,726 | server.py:173 | evaluate_round 37: strategy sampled 3 clients (out of 3)
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,766 | server.py:187 | evaluate_round 37 received 3 results and 0 failures
FedTrimmedAvg Server | DEBUG flwr 2024-03-10 12:37:04,766 | server.py:222 | fit_round 38: strategy sampled 3 clients (out of 3)
